15:32:13.224	COM9
15:32:13.224	COM8
15:32:13.234	COM7
15:32:13.234	COM6
15:32:13.234	COM5
15:32:13.234	COM4
15:32:13.234	COM3
15:32:13.555	--> 0108000304FF0000
15:32:15.608	*** Read TIMEOUT ***
15:32:15.618	COM2
15:32:15.618	COM1
15:32:15.618	--> 0108000304FF0000
15:32:17.681	*** Read TIMEOUT ***
15:32:17.691	COM0
